contract_id,renewal_contract_id,buyer_key,category_label,start_date,age_months,declared_duration_months,dur_was_imputed,event,observed_duration_months,p_renewal_12m,p_renewal_24m,risk_tier,model_used,event_definition_note
BOAMP:15-114783,,NAME:cnieg,IT Services & Consulting,2015-07-23,113.3,48.0,1,0,113.3,0.0121,0.041,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-115709,,SIREN:214401846,IT Services & Consulting,2015-11-26,109.17,48.0,0,0,109.17,0.0144,0.0474,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-115988,,SIREN:244900015,Telecom & Networks,2015-07-27,113.17,48.0,0,0,113.17,0.0052,0.0202,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-115336,,NAME:d angers,IT Services & Consulting,2016-07-19,101.41,60.0,0,0,101.41,0.0247,0.0735,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-119589,,SIREN:214402158,Telecom & Networks,2015-08-03,112.94,48.0,1,0,112.94,0.0043,0.0172,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-119639,,SIREN:194401006,Telecom & Networks,2015-11-03,109.92,48.0,1,0,109.92,0.0078,0.0284,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-122609,,SIREN:214400269,Telecom & Networks,2015-12-18,108.44,60.0,0,0,108.44,0.0043,0.0171,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-90876,,SIREN:214401317,Telecom & Networks,2015-08-10,112.71,48.0,1,0,112.71,0.0078,0.0284,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-124226,BOAMP:19-71679,SIREN:227200029,Digital Workplace & Collaboration,2015-08-10,112.71,48.0,1,1,47.73,0.0126,0.0423,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-133200,,NAME:saelsi,Telecom & Networks,2015-08-31,112.02,6.0,0,0,112.02,0.0101,0.0352,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-134263,,SIREN:940022890,Telecom & Networks,2015-09-02,111.96,48.0,0,0,111.96,0.0094,0.0331,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-136371,,SIREN:285300018,Data & AI,2015-09-07,111.79,48.0,0,0,111.79,0.015,0.0488,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-139094,,SIREN:288500010,Cybersecurity,2015-12-03,108.94,38.0,0,0,108.94,0.0103,0.0358,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-141361,BOAMP:19-174098,SIREN:234400034,IT Services & Consulting,2015-12-07,108.8,48.0,0,1,47.47,0.0242,0.0723,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-142353,BOAMP:20-2441,NAME:ville du mans,Telecom & Networks,2016-01-21,107.33,48.0,1,1,53.25,0.0085,0.0307,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-143083,,SIREN:264900390,Cybersecurity,2015-09-18,111.43,48.0,0,0,111.43,0.0088,0.0315,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-144405,,NAME:regie dept passages d eau de vendee,IT Services & Consulting,2015-09-22,111.3,48.0,1,0,111.3,0.0121,0.041,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-146024,,SIREN:214401093,Telecom & Networks,2015-12-17,108.48,48.0,1,0,108.48,0.0078,0.0284,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-150393,,SIREN:794885913,Software & Applications,2015-10-05,110.87,12.0,0,0,110.87,0.0127,0.0427,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-153008,BOAMP:19-172734,NAME:ville du mans,Data & AI,2016-04-12,104.63,48.0,1,1,46.91,0.0137,0.0454,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-154566,,NAME:cnieg,IT Services & Consulting,2016-01-28,107.1,48.0,1,0,107.1,0.0223,0.0677,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-160688,,SIREN:532458809,IT Services & Consulting,2015-10-20,110.38,48.0,1,0,110.38,0.0121,0.041,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-159244,,NAME:nantes metropole,Software & Applications,2015-10-23,110.28,12.0,0,0,110.28,0.0216,0.0658,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-164088,,SIREN:214401622,Cloud & Infrastructure,2015-10-28,110.12,48.0,1,0,110.12,0.0071,0.0264,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-164187,,SIREN:391722881,IT Services & Consulting,2015-10-28,110.12,48.0,1,0,110.12,0.0206,0.0634,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-165050,,SIREN:244900015,IT Services & Consulting,2015-10-29,110.09,12.0,0,0,110.09,0.0239,0.0714,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-165845,,SIREN:214401200,Cybersecurity,2016-02-16,106.47,3.0,0,0,106.47,0.0187,0.0584,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-168917,,NAME:sictom loir et sarthe,Software & Applications,2015-11-09,109.72,48.0,1,0,109.72,0.0061,0.0231,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-169809,,SIREN:264400136,Software & Applications,2015-11-09,109.72,48.0,1,0,109.72,0.0061,0.0231,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-171325,,SIREN:130031487,Telecom & Networks,2015-11-10,109.69,24.0,0,0,109.69,0.0134,0.0446,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-173700,,SIREN:214401432,Software & Applications,2015-11-17,109.46,36.0,0,0,109.46,0.0089,0.0317,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-174987,BOAMP:19-136955,SIREN:244900015,IT Services & Consulting,2015-11-18,109.43,48.0,1,1,45.73,0.0121,0.041,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-175210,,NAME:nantes metropole,Cybersecurity,2016-02-25,106.18,48.0,1,0,47.93,0.0141,0.0464,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-175690,,NAME:cnieg,IT Services & Consulting,2016-02-23,106.24,24.0,0,0,106.24,0.0357,0.0988,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-177015,,NAME:conseil general de loire atlantique,Telecom & Networks,2016-04-28,104.11,48.0,0,0,104.11,0.0102,0.0357,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-178728,,SIREN:247200132,Software & Applications,2016-03-14,105.58,48.0,1,0,50.69,0.0067,0.025,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-179034,,NAME:c h s de la sarthe,Data & AI,2015-11-27,109.13,48.0,0,0,109.13,0.0086,0.0308,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-179747,,SIREN:264400136,Software & Applications,2015-11-27,109.13,48.0,1,0,109.13,0.0061,0.0231,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:15-178791,BOAMP:20-12070,NAME:nantes metropole,Cybersecurity,2015-11-30,109.03,48.0,0,1,49.87,0.0154,0.0498,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
