uid,id,nature,objet,codeCPV,procedure,dureeMois,dateNotification,datePublicationDonnees,montant,offresRecues,donneesActuelles,sourceDataset,acheteur_id,acheteur_nom,acheteur_departement_code,acheteur_categorie,titulaire_id,titulaire_typeIdentifiant,titulaire_nom,lieuExecution_code,lieuExecution_typeCode
2444006440001320211207162102,20211207162102,Accord-cadre,SUPPORT MAINTENANCE ET PRESTATIONS D ACCOMPAGNEMENT I PARAPHEUR ASALAE PASTELL ET S2LOW,48219300,Marché négocié sans publicité ni mise en concurrence préalable,48.0,2022-03-24,2022-07-28,160000.0,,True,aws_marches-publics.info_legacy,24440064400013,COMMUNAUTE D'AGGLO DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE,44,Groupement de communes,49101169800033,SIRET,LIBRICIEL,44168,Code commune
1300080060006120222022S0465100,20222022S0465100,ACCORD-CADRE,Le marché a pour objet la mise en œuvre d’une prestation de management technique et de transition du département des systèmes d’information de l’ARS Pays de la Loire.,72220000,Procédure adaptée,12.0,2022-03-23,2022-03-23,132000.0,,True,aife_dume,13000800600061,AGENCE REGIONALE DE SANTE PAYS DE LOIRE,44,,89302214500021,SIRET,ODONATES-GROUP,44,CODE DEPARTEMENT
200072882000182022AUDIOVIDEO00,2022AUDIOVIDEO00,Marché,FOURNITURE ET INSTALLATION D’EQUIPEMENTS AUDIO ET VIDEO POUR LES SALLES DE REUNIONS,32323300,Procédure adaptée,6.0,2022-03-23,2022-03-29,68795.94,,True,pes_marche_legacy,20007288200018,CC DE VIE ET BOULOGNE,85,Groupement de communes,02658029000067,SIRET,TEDELEC,85170,Code postal
21440026900012202221S004700,202221S004700,Marché,Fourniture et entretien de matériel portatif de lutte contre l’incendie,35111320,Procédure adaptée,12.0,2022-03-23,2022-04-01,56000.0,,True,e-marchespublics.com_dematis,21440026900012,COMMUNE DE CARQUEFOU (MAIRIE),44,Commune,35327106700087,SIRET,EUROFEU SERVICES (EUROFEU SOLUTIONS),44470,Code postal
217203462000152021-0101,2021-0101,Marché,FOURNITURE ET INSTALLATION D’UN SYSTEME DE VIDEOPROTECTION,35125000,Procédure adaptée,6.0,2022-03-23,,65674.27,,True,aws_marches-publics.info_legacy,21720346200015,COMMUNE DE LA SUZE SUR SARTHE (MAIRIE),72,Commune,44397312800020,SIRET,GARCZYNSKI TRAPLOIR,72210,Code postal
2444006440001320211207162101,20211207162101,Accord-cadre,SUPPORT MAINTENANCE ET PRESTATIONS D ACCOMPAGNEMENT I PARAPHEUR ASALAE PASTELL ET S2LOW,48219300,Marché négocié sans publicité ni mise en concurrence préalable,48.0,2022-03-23,2022-07-27,1527411.24,,True,aws_marches-publics.info_legacy,24440064400013,COMMUNAUTE D'AGGLO DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE,44,Groupement de communes,49101169800033,SIRET,LIBRICIEL,44168,Code commune
4421283690001820222209500,20222209500,Accord-cadre,Mission d’externalisation des configurations,72265000,Procédure adaptée,48.0,2022-03-23,2022-03-23,214000.0,,True,aws_marches-publics.info_legacy,44212836900018,OFFICE PUBLIC DE L HABITAT  SILENE,44,EPIC,95044561900030,SIRET,OCEANIS INGENIERIE,44600,Code postal
244400404001292022F00005,2022F00005,Marché,"MAINTENANCE, ASSISTANCE ET ÉVOLUTION DES LICENCES DE LA SOCIÉTÉ ARPEGE ET PRESTATIONS ASSOCIÉES POUR LE COMPTE DE NANTES MÉTROPOLE - Cf.pièces à télécharger",72318000,,48.0,2022-03-22,2024-10-06,,1.0,True,atexo_nantes_metro,24440040400129,METROPOLE NANTES METROPOLE,44,Groupement de communes,35142130000036,SIRET,ARPEGE,44,Code département
2772000360019620222200600,20222200600,Marché,CONTRAT DE PRESTATION DE SERVICE ULIS NG,72600000,Marché négocié sans publicité ni mise en concurrence préalable,9.0,2022-03-21,2022-03-22,170000.0,,True,aws_marches-publics.info_legacy,27720003600196,OPH DE LA COMMUNAUTE URBAINE DU MANS (LE MANS METROPOLE HABITAT),72,EPIC,32682006500083,SIRET,SOPRA STERIA GROUP,72000,Code postal
3852903090045420222022S2392900,20222022S2392900,ACCORD-CADRE,Accord-cadre ayant pour objet des prestations de développement et de maintenance informatique de l’outil OPALE pour la gestion des aides liées à l’environnement et du référentiel des dispositifs des aides de l’ADEME.,72212442,Appel d'offres ouvert,48.0,2022-03-21,2022-03-21,4083333.33,,True,aife_dume,38529030900454,AGENCE DE L ENVIRONNEMENT ET DE LA MAITRISE DE L ENERGIE,49,EPIC,79128948100073,SIRET,CONSERTO,49,CODE DEPARTEMENT
224400028000112022I172AMS1700,2022I172AMS1700,Accord-cadre,CGI AMOA AMELIORT ET DEMAT PROCESSUS FINANCIERS,72600000,Appel d'offres ouvert,22.0,2022-03-18,2022-04-19,250000.0,,True,aws_marches-publics.info_legacy,22440002800011,DEPARTEMENT DE LA LOIRE-ATLANTIQUE,44,Département,70204275500109,SIRET,CGI FRANCE,DEP,Code commune
224400028000112022I172BMS1800,2022I172BMS1800,Accord-cadre,APSIDE  AMOE ACCOMPGNMT CHEF UNITE GESTION DE PRODUITS,72600000,Appel d'offres ouvert,16.0,2022-03-18,2022-04-19,290000.0,,True,aws_marches-publics.info_legacy,22440002800011,DEPARTEMENT DE LA LOIRE-ATLANTIQUE,44,Département,30906508400134,SIRET,APSIDE,DEP,Code commune
225300011000152022005700,2022005700,Accord-cadre,PRESTATIONS D HEBERGEMENT DE MAINTENANCE ET D ASSISTANCE DE L APPLICATION PLEADE ET DU CMS DRUPAL SALLE DE LECTURE ET INTERNET,72267100,Marché négocié sans publicité ni mise en concurrence préalable,48.0,2022-03-18,2022-04-05,160000.0,,True,pes_marche_legacy,22530001100015,DEPARTEMENT DE LA MAYENNE,53,Département,42234127100027,SIRET,A.J.L.S.M.,53,Code département
3852903090045420222022S1020500,20222022S1020500,MARCHE SUBSEQUENT,"Conception et réalisation de la nouvelle version du Centre de Ressources Bilan GES de l’ADEME, TMA de stabilisation de l’application et réversibilité.",72200000,,12.0,2022-03-18,2022-03-18,250000.0,,True,aife_dume,38529030900454,AGENCE DE L ENVIRONNEMENT ET DE LA MAITRISE DE L ENERGIE,49,EPIC,44069771200063,SIRET,ONEPOINT,75,CODE DEPARTEMENT
184401321000152022TWQQex7mtz00,2022TWQQex7mtz00,ACCORD-CADRE,2021_FCS_012_NTE_01-MISE A DISPOSITION D’INTERVENANTS POUR LA REALISATION DE PRESTATIONS INTELLECTUELLES INFORMATIQUES,72500000,Appel d'offres ouvert,12.0,2022-03-17,2023-06-05,45000.0,,True,aife_dume,18440132100015,CENTRE REGIONAL OEUVRES UNIV SCOLAIRES,44,,42498265000014,SIRET,SCC FRANCE (SCC. SCC DIRECT. SCC EXCHANGE. SCC STORE),FR,CODE PAYS
25850022200033202221_05700,202221_05700,Marché,PROCEDURES ADMINISTRATIVES RELATIVES A LA MISE EN OEUVRE DES PERIMETRES DE PROTECTION - LOT 3 RETENUE DU JAUNAY,72410000,Appel d'offres ouvert,48.0,2022-03-16,2022-03-25,54554.0,,True,aws_marches-publics.info_legacy,25850022200033,VENDEE EAU,85,Syndicat mixte,88008272200013,SIRET,SYSTRA FRANCE (SYSTRA),85036,Code postal
25850022200033202221_05700,202221_05700,Marché,PROCEDURES ADMINISTRATIVES RELATIVES A LA MISE EN OEUVRE DES PERIMETRES DE PROTECTION - LOT 3 RETENUE DU JAUNAY,72410000,Appel d'offres ouvert,48.0,2022-03-16,2022-03-25,54554.0,,True,aws_marches-publics.info_legacy,25850022200033,VENDEE EAU,85,Syndicat mixte,34972190200071,SIRET,QUARTA,85036,Code postal
225300011000152022005300,2022005300,Accord-cadre,"ACQUISITION, MISE EN OEUVRE, MAINTENANCE D UNE SOLUTION DE PARAPHEUR ELECTRONIQUE ET SIGNATURE NUMERIQUE ET PRESTATIONS ASSOCIEES",72268000,Appel d'offres ouvert,48.0,2022-03-15,2022-03-22,600000.0,,True,aws_marches-publics.info_legacy,22530001100015,DEPARTEMENT DE LA MAYENNE,53,Département,33914472700049,SIRET,SRCI,53,Code département
234400034000262022F00007,2022F00007,Marché,Accord-cadre d’évolution des systèmes d’information pour les lycées publics et EREA de la Région des Pays de la Loire - Equipements réseaux - Durée : 9 mois ferme - Prix global et forfaitaire : 38 330 euros HTVA.,48810000,,9.0,2022-03-15,2024-10-06,38330.0,1.0,True,atexo_pays_loire,23440003400026,REGION DES PAYS DE LA LOIRE (CONSEIL REGIONAL DES PAYS DE LA LOIRE),44,Région,41772755900037,SIRET,KOESIO CORPORATE TECHNOLOGIES (KOESIO),72,Code département
2672001600001320222022F0342800,20222022F0342800,ACCORD-CADRE,"Acquisition, abonnement, prestations diverses et maintenance de logiciels divers - pour les établissements membres du GHT 72 -  - Maintenance du Logiciel Auto’fil -  Gestion  des docs techniques metiers electricité",48219300,Appel d'offres ouvert,48.0,2022-03-10,2022-03-10,4500.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,42149155600013,SIRET,VISIONSOFT,72,CODE DEPARTEMENT
2672001600001320222022F0342900,20222022F0342900,ACCORD-CADRE,"Acquisition, abonnement, prestations diverses et maintenance de logiciels divers - pour les établissements membres du GHT 72 -  - Logiciel et maintenance - Minimaint GMAO",48219300,Appel d'offres ouvert,48.0,2022-03-10,2022-03-10,44836.2,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,51026833700027,SIRET,DIMOMAINT,72,CODE DEPARTEMENT
2672001600001320222022F0343000,20222022F0343000,ACCORD-CADRE,"Acquisition, abonnement, prestations diverses et maintenance de logiciels divers - pour les établissements membres du GHT 72 -  - MAINTENANCE DU PROGICIEL WINREST  / Gestion des restaurants",48000000,Appel d'offres ouvert,48.0,2022-03-10,2022-03-10,46311.2,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,40951875000040,SIRET,PYRAMID INFORMATIQUE,72,CODE DEPARTEMENT
2672001600001320222022F0343100,20222022F0343100,ACCORD-CADRE,"Acquisition, abonnement, prestations diverses et maintenance de logiciels divers - pour les établissements membres du GHT 72 -  - MAINTENANCE LOGICIELLE MICROSOINS  MOBISOINS ET geosoin –",48219300,Appel d'offres ouvert,48.0,2022-03-10,2022-03-10,59000.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,40050438700038,SIRET,DEVELOPPEMENT INGENIERIE & CONCEPTION DE SYSTEMES D'INFORMATION EN INFORMATIQUE,72,CODE DEPARTEMENT
2672001600001320222022F0343200,20222022F0343200,ACCORD-CADRE,"Acquisition, abonnement, prestations diverses et maintenance de logiciels divers - pour les établissements membres du GHT 72 -  - HEBERGEMENT ANTHADINE (pour le SSIAD et l’HAD)–",48219300,Appel d'offres ouvert,48.0,2022-03-10,2022-03-10,29000.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,40050438700038,SIRET,DEVELOPPEMENT INGENIERIE & CONCEPTION DE SYSTEMES D'INFORMATION EN INFORMATIQUE,72,CODE DEPARTEMENT
2672001600001320222022F0343400,20222022F0343400,ACCORD-CADRE,"Acquisition, abonnement, prestations diverses et maintenance de logiciels divers - pour les établissements membres du GHT 72 -  - Hébergement et maintenance de la base PMB",48000000,Appel d'offres ouvert,48.0,2022-03-10,2022-03-10,48600.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,47815177200033,SIRET,PMB SERVICES,72,CODE DEPARTEMENT
2672001600001320222022F0343700,20222022F0343700,ACCORD-CADRE,"Acquisition, abonnement, prestations diverses et maintenance de logiciels divers - pour les établissements membres du GHT 72 -  - LICENCES Autodesk",48000000,Appel d'offres ouvert,48.0,2022-03-10,2022-03-10,5400.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,41451557700073,SIRET,ATLANCAD,72,CODE DEPARTEMENT
2672001600001320222022F0343800,20222022F0343800,ACCORD-CADRE,"Acquisition, abonnement, prestations diverses et maintenance de logiciels divers - pour les établissements membres du GHT 72 -  - Logiciel PARCK - Gestion flotte de véhicule : Licence, support, maintenance, hébergement",48219300,Appel d'offres ouvert,48.0,2022-03-10,2022-03-10,12420.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,33960652700028,SIRET,INFORMAKIT,72,CODE DEPARTEMENT
2144015800001120220603,20220603,Accord-cadre,Réalisation de prestations de services de télécommunications: Lot 3: Lot 3 : Accès data,32412110,Procédure adaptée,12.0,2022-03-09,2022-03-09,100000.0,,True,e-marchespublics.com_dematis,21440158000011,COMMUNE DE SAINT-ETIENNE-DE-MONTLUC (MAIRIE),44,Commune,34305956400959,SIRET,SOCIETE FRANCAISE DU RADIOTELEPHONE - S.F.R (SFR),44360,Code postal
284400017000182022aNTGFcEX9N00,2022aNTGFcEX9N00,ACCORD-CADRE,"SDIS44-MN ASTRE - GSN - GD-MAINTENANCE, ASSISTANCE ET EVOLUTION DU PROGICIEL DE GESTION FINANCIERE ASTRE, CONCESSION DU DROIT D’USAGE DE MODULES SUPPLEMENTAIRES ET PRESTATIONS ASSOCIEES",72000000,Marché public négocié sans publicité ni mise en concurrence préalable,48.0,2022-03-08,2022-03-15,400000.0,,True,aife_dume,28440001700018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,44,,34054699300320,SIRET,NEXPUBLICA FRANCE (SCETORG),44,CODE DEPARTEMENT
21440172100011202284995600,202284995600,Accord-cadre,Parcours cybersécurité - pack initial : assistance à la création et à l’application d’un plan de sécurisation ssi,72610000,Procédure adaptée,3.0,2022-03-07,2022-03-14,23710.0,,True,e-marchespublics.com_dematis,21440172100011,COMMUNE DE SAINTE-LUCE-SUR-LOIRE (MAIRIE),44,Commune,49334889000051,SIRET,AMOSSYS,44980,Code postal
31468496000045202222C0200400,202222C0200400,Marché subséquent,Prestation PHP Symfony - MS1,72224000,Procédure négociée avec mise en concurrence préalable,4.0,2022-03-07,2022-03-08,36000.0,,True,aws_marches-publics.info_legacy,31468496000045,STE D'ECONOMIE MIXTE DES TRANSPORTS EN COMMUN DE L'AGGLOMERATION NANTAISE SEMITAN,44,,48434848700253,SIRET,NEO SOFT SERVICES (NEO-SOFT SERVICES),44000,Code postal
2644001360047120222022S0372100,20222022S0372100,ACCORD-CADRE,"MAINTENANCE CORRECTIVE, ADAPTATIVE, REGLEMENTAIRE ET EVOLUTIVE DU PROGIEL MEDIFIRST AMP ET DE TOUS LES MODULES SOUS LICENCE ASSOCIES",72267000,,48.0,2022-03-03,2022-03-03,170000.0,,True,aife_dume,26440013600471,CHU NANTES (DIRECTION GENERALE),44,Établissement hospitalier,44269448500057,SIRET,MEDIFIRST,44,CODE DEPARTEMENT
31468496000045202222C0200900,202222C0200900,Marché subséquent,Prestation Windev - MS1,72224000,Procédure négociée avec mise en concurrence préalable,6.0,2022-03-03,2022-03-08,60000.0,,True,aws_marches-publics.info_legacy,31468496000045,STE D'ECONOMIE MIXTE DES TRANSPORTS EN COMMUN DE L'AGGLOMERATION NANTAISE SEMITAN,44,,81194039400018,SIRET,GROUPE ISIA,44000,Code postal
228500013006582222202122005500,2222202122005500,Marché,Prestations de mise à disposition avec hébergement d’une plateforme de dématérialisation des procédures de passation et exécution des marchés publics,72212490,Procédure adaptée,96.0,2022-03-02,2022-03-30,132584.0,,True,aws_marches-publics.info_legacy,22850001300658,DEPARTEMENT DE VENDEE,85,Département,44392887400066,SIRET,AVENUE WEB SYSTEMES,85000,Code postal
2144018460001620211026153400,20211026153400,Accord-cadre,ACQUISITION DU LOGICIEL MAINTI4 PRESTATION D ACCOMPAGNEMENT A LA MIGRATION AINSI QUE LA MAINTENANCE,72267100,Marché négocié sans publicité ni mise en concurrence préalable,48.0,2022-03-01,2022-03-23,1200000.0,,True,aws_marches-publics.info_legacy,21440184600016,COMMUNE DE SAINT-NAZAIRE (MAIRIE),44,Commune,39097768400062,SIRET,TRIBOFILM (ARTELISOFT),44184,Code commune
1300080060006120222022S0264000,20222022S0264000,MARCHE,Ce marché public a pour objectif de recruter un prestataire qui sera en charge de la gestion et de la promotion de l’outil OSCARS « Observation et Suivi Cartographique des Actions Régionales de Santé » pour la région des Pays de la Loire. OSCARS est une b,72510000,Procédure adaptée,10.0,2022-02-25,2022-02-25,46960.0,,True,aife_dume,13000800600061,AGENCE REGIONALE DE SANTE PAYS DE LOIRE,44,,33367331700066,SIRET,OBSERVATOIRE REGIONAL DE LA SANTE BOURG.,44,CODE DEPARTEMENT
214401622000112022ej6fyIpmSS00,2022ej6fyIpmSS00,ACCORD-CADRE,TMA logiciel NORMEA-Tierce maintenance applicative du logiciel Norméa ainsi que des prestations et fournitures ponctuelles pour la mairie de Saint-Herblain,72267000,Marché public négocié sans publicité ni mise en concurrence préalable,48.0,2022-02-23,2022-08-18,120000.0,,True,aife_dume,21440162200011,COMMUNE DE SAINT-HERBLAIN (MAIRIE),44,Commune,48860681500014,SIRET,ISIWARE (GROUPE ISILOG),44,CODE DEPARTEMENT
174400002000542022130017395800,2022130017395800,ACCORD-CADRE,Le présent accord-cadre mono-attributaire a pour objet la réalisation de prestations de service en archivage au profit des services et établissements publics de l’État en Pays de la Loire - Numérisation d’archives publiques en Maine et Loire (49),72252000,Appel d'offres ouvert,48.0,2022-02-22,2022-02-22,139000.0,,True,aife_dume,17440000200054,PREFECTURE DE REGION PAYS DE LA LOIRE (SECRETARIAT GEN POUR AFFAIRES REGIONALES),44,État,33818372600029,SIRET,PRO ARCHIVES SYSTEMES (AGS RECORDS MANAGEMENT),44,CODE DEPARTEMENT
174400002000542022130017395900,2022130017395900,ACCORD-CADRE,Le présent accord-cadre mono-attributaire a pour objet la réalisation de prestations de service en archivage au profit des services et établissements publics de l’État en Pays de la Loire - Numérisation d’archives publiques en Vendée (85),72252000,Appel d'offres ouvert,48.0,2022-02-22,2022-02-22,139000.0,,True,aife_dume,17440000200054,PREFECTURE DE REGION PAYS DE LA LOIRE (SECRETARIAT GEN POUR AFFAIRES REGIONALES),44,État,33818372600029,SIRET,PRO ARCHIVES SYSTEMES (AGS RECORDS MANAGEMENT),44,CODE DEPARTEMENT
174400002000542022130017396800,2022130017396800,ACCORD-CADRE,Le présent accord-cadre mono-attributaire a pour objet la réalisation de prestations de service en archivage au profit des services et établissements publics de l’État en Pays de la Loire - Numérisation d’archives publiques en Loire-Atlantique (44),72252000,Appel d'offres ouvert,48.0,2022-02-22,2022-02-22,139000.0,,True,aife_dume,17440000200054,PREFECTURE DE REGION PAYS DE LA LOIRE (SECRETARIAT GEN POUR AFFAIRES REGIONALES),44,État,33818372600029,SIRET,PRO ARCHIVES SYSTEMES (AGS RECORDS MANAGEMENT),44,CODE DEPARTEMENT
174400002000542022130017396900,2022130017396900,ACCORD-CADRE,Le présent accord-cadre mono-attributaire a pour objet la réalisation de prestations de service en archivage au profit des services et établissements publics de l’État en Pays de la Loire - Numérisation d’archives publiques en Mayenne (53),72252000,Appel d'offres ouvert,48.0,2022-02-22,2022-02-22,139000.0,,True,aife_dume,17440000200054,PREFECTURE DE REGION PAYS DE LA LOIRE (SECRETARIAT GEN POUR AFFAIRES REGIONALES),44,État,33818372600029,SIRET,PRO ARCHIVES SYSTEMES (AGS RECORDS MANAGEMENT),44,CODE DEPARTEMENT
174400002000542022130017399200,2022130017399200,ACCORD-CADRE,Le présent accord-cadre mono-attributaire a pour objet la réalisation de prestations de service en archivage au profit des services et établissements publics de l’État en Pays de la Loire - Numérisation d’archives publiques en Sarthe (72),72252000,Appel d'offres ouvert,48.0,2022-02-22,2022-02-22,139000.0,,True,aife_dume,17440000200054,PREFECTURE DE REGION PAYS DE LA LOIRE (SECRETARIAT GEN POUR AFFAIRES REGIONALES),44,État,33818372600029,SIRET,PRO ARCHIVES SYSTEMES (AGS RECORDS MANAGEMENT),44,CODE DEPARTEMENT
200067635000172021_05600,2021_05600,Accord-cadre,"Groupement commande migration sites internet sur le CMS TYPO3w7[7.3.51] vers TYPO3v.11, refonte et création de nouveaux sites internet, évolutions fonctionnelles et maintenance",32412110,Procédure adaptée,48.0,2022-02-22,2022-04-05,150000.0,,True,pes_marche_legacy,20006763500017,CA CLISSON SEVRE ET MAINE AGGLO,44,Groupement de communes,42884147200056,SIRET,E MAGINEURS,44190,Code postal
200067635001322021056000000000,2021056000000000,Accord-cadre,"MIGRATION DES SITES INTERNET DEVELOPPES SUR LE CMS TYPO3 V7 [7.6.51] VERS TYPO3 V11, REFONTE ET CREATION DE NOUVEAUX SITES INTERNET, EVOLUTIONS FONCTIONNELLES ET MAINTENANCE",72413000,Procédure adaptée,48.0,2022-02-22,2022-03-24,150000.0,,True,scrap_marches-securises.fr,20006763500132,CA CLISSON SEVRE ET MAINE AGGLO,44,Groupement de communes,42884147200056,SIRET,E MAGINEURS,44190,Code Postal
