contract_id,source,buyer_key_original,buyer_key_enriched,enrichment_confidence,cpv_div2,category_id,category_label,start_date,declared_duration_months,event,observed_duration_months,amount_clean,link_method,renewal_contract_id,text_similarity
BOAMP:20-62727,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,72.0,CAT02,IT Services & Consulting,2020-08-05,12.0,0,52.86,,none,,
BOAMP:20-50446,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,72.0,CAT02,IT Services & Consulting,2020-11-04,48.0,0,49.87,,none,,
BOAMP:20-118996,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,72.0,CAT10,IT Maintenance & Support,2021-01-28,48.0,1,43.73,,boamp_jaccard,BOAMP:24-106137,0.235
BOAMP:21-15299,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2021-02-04,48.0,0,46.85,,none,,
BOAMP:21-78563,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,72.0,CAT02,IT Services & Consulting,2021-06-09,48.0,0,42.74,,none,,
BOAMP:21-26465,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,72.0,CAT10,IT Maintenance & Support,2021-06-29,48.0,0,42.08,,none,,
BOAMP:21-113953,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,72.0,CAT02,IT Services & Consulting,2021-08-20,48.0,0,40.37,,none,,
BOAMP:21-117615,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,72.0,CAT02,IT Services & Consulting,2021-09-01,48.0,0,39.98,,none,,
BOAMP:21-76925,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,72.0,CAT02,IT Services & Consulting,2021-10-14,12.0,0,38.57,,none,,
BOAMP:22-87982,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,72.0,CAT02,IT Services & Consulting,2022-06-23,12.0,0,30.29,,none,,
BOAMP:23-42778,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2023-04-01,12.0,0,21.02,,none,,
BOAMP:23-65504,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,72.0,CAT02,IT Services & Consulting,2023-05-14,36.0,0,19.61,,none,,
BOAMP:24-34440,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,72.0,CAT02,IT Services & Consulting,2024-03-24,48.0,0,9.26,,none,,
BOAMP:24-106137,BOAMP,SIRET:17440005100010,SIREN:264400136,HIGH,72.0,CAT10,IT Maintenance & Support,2024-09-20,6.0,0,3.35,,none,,
BOAMP:15-59556,BOAMP,NAME:conseil general de loire atlantique,NAME:conseil general de loire atlantique,MEDIUM,35.0,CAT03,Cybersecurity,2015-08-24,48.0,0,112.25,200000.0,none,,
BOAMP:15-64142,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2015-04-24,48.0,1,47.77,,boamp_jaccard,BOAMP:19-59985,0.333
BOAMP:15-111481,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2015-07-20,48.0,1,44.91,,boamp_jaccard,BOAMP:19-59985,0.25
BOAMP:15-169809,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2015-11-09,48.0,1,41.23,,boamp_jaccard,BOAMP:19-59985,0.5
BOAMP:15-179747,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2015-11-27,48.0,1,40.64,,boamp_jaccard,BOAMP:19-59985,0.48
BOAMP:15-182957,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2015-12-04,48.0,1,40.41,,boamp_jaccard,BOAMP:19-59985,0.48
BOAMP:16-7640,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2016-01-18,48.0,1,38.93,,boamp_jaccard,BOAMP:19-59985,0.2
BOAMP:16-123498,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2016-08-22,48.0,0,100.3,,none,,
BOAMP:17-9361,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2017-01-19,48.0,0,95.37,,none,,
BOAMP:17-25915,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2017-02-22,48.0,0,94.25,,none,,
BOAMP:17-35545,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2017-07-28,14.0,1,15.57,,boamp_jaccard,BOAMP:18-159101,0.682
BOAMP:17-71407,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2018-07-03,91.0,0,77.96,2500000.0,none,,
BOAMP:18-159101,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2018-11-14,48.0,0,73.55,,none,,
BOAMP:19-59985,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2019-04-17,77.0,1,68.1,,boamp_jaccard,BOAMP:24-141949,0.462
BOAMP:21-45622,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2021-07-07,48.0,0,41.82,160000.0,none,,
BOAMP:22-83864,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2022-06-15,48.0,0,30.55,,none,,
BOAMP:22-118151,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2022-09-01,48.0,0,27.99,,none,,
BOAMP:24-141111,BOAMP,SIRET:17440005100010,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2024-12-18,52.0,0,0.43,,none,,
BOAMP:24-141949,BOAMP,SIRET:17440005100010,SIREN:264400136,HIGH,48.0,CAT01,Software & Applications,2024-12-19,52.0,0,0.39,,none,,
BOAMP:15-50024,BOAMP,NAME:vendee eau,SIREN:258500222,HIGH,35.0,CAT03,Cybersecurity,2015-06-25,6.0,0,114.22,,none,,
BOAMP:15-63153,BOAMP,NAME:vendee eau,SIREN:258500222,HIGH,45.0,CAT_UNKNOWN,Unknown,2015-04-27,48.0,0,116.16,,none,,
BOAMP:15-64904,BOAMP,NAME:85,SIREN:288500010,HIGH,48.0,CAT01,Software & Applications,2015-04-28,68.0,0,116.13,,none,,
BOAMP:24-16750,BOAMP,SIRET:28850001000013,SIREN:288500010,HIGH,48.0,CAT01,Software & Applications,2024-02-11,5.913272010512483,0,10.64,2000000.0,none,,
BOAMP:15-65940,BOAMP,NAME:pole sante sarthe et loire,NAME:pole sante sarthe et loire,NO_MATCH,72.0,CAT10,IT Maintenance & Support,2015-04-29,48.0,0,116.1,,none,,
BOAMP:15-65742,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,32.0,CAT04,Telecom & Networks,2015-07-10,48.0,0,113.73,,none,,
BOAMP:15-142353,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,32.0,CAT04,Telecom & Networks,2016-01-21,48.0,1,53.25,,boamp_jaccard,BOAMP:20-2441,0.429
BOAMP:16-73358,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,32.0,CAT04,Telecom & Networks,2016-07-05,48.0,0,101.87,,none,,
BOAMP:16-136057,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,32.0,CAT04,Telecom & Networks,2016-11-15,2.0,0,97.5,,none,,
BOAMP:17-82963,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,32.0,CAT04,Telecom & Networks,2017-10-09,48.0,0,86.73,,none,,
BOAMP:20-2441,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,32.0,CAT04,Telecom & Networks,2020-06-29,48.0,0,54.07,,none,,
BOAMP:23-83529,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,32.0,CAT04,Telecom & Networks,2023-06-18,48.0,0,18.46,,none,,
BOAMP:15-68078,BOAMP,NAME:dir ouest,NAME:dir ouest,NO_MATCH,32.0,CAT04,Telecom & Networks,2015-05-04,48.0,1,52.99,240000.0,boamp_jaccard,BOAMP:19-71182,0.556
BOAMP:19-71182,BOAMP,NAME:dir ouest,NAME:dir ouest,NO_MATCH,32.0,CAT04,Telecom & Networks,2019-10-03,48.0,0,62.94,240000.0,none,,
BOAMP:20-72064,BOAMP,NAME:dir ouest,NAME:dir ouest,NO_MATCH,32.0,CAT04,Telecom & Networks,2020-06-06,8.0,0,54.83,,none,,
BOAMP:15-67480,BOAMP,NAME:syndicat departemental d energie,NAME:syndicat departemental d energie,MEDIUM,48.0,CAT01,Software & Applications,2015-05-04,48.0,0,115.93,,none,,
BOAMP:15-70236,BOAMP,NAME:85,SIREN:288500010,HIGH,72.0,CAT02,IT Services & Consulting,2015-05-06,42.0,0,115.87,,none,,
BOAMP:17-20659,BOAMP,NAME:85,SIREN:288500010,HIGH,72.0,CAT02,IT Services & Consulting,2017-05-02,48.0,1,46.98,200000.0,boamp_jaccard,BOAMP:21-44149,0.727
BOAMP:21-44149,BOAMP,NAME:85,SIREN:288500010,HIGH,72.0,CAT02,IT Services & Consulting,2021-04-01,48.0,0,45.01,,none,,
BOAMP:15-71156,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,48.0,CAT01,Software & Applications,2015-10-06,48.0,1,58.94,,boamp_jaccard,BOAMP:20-47300,0.6
BOAMP:15-184251,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,48.0,CAT01,Software & Applications,2016-05-02,36.0,0,103.98,,none,,
BOAMP:16-98698,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,48.0,CAT01,Software & Applications,2016-10-31,24.0,1,23.78,,boamp_jaccard,BOAMP:18-74252,1.0
BOAMP:18-74252,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,48.0,CAT01,Software & Applications,2018-10-25,24.0,1,22.14,,boamp_jaccard,BOAMP:20-106379,1.0
BOAMP:20-106379,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,48.0,CAT01,Software & Applications,2020-08-29,36.0,0,52.07,,none,,
BOAMP:20-47300,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,48.0,CAT01,Software & Applications,2020-09-03,48.0,0,51.91,,none,,
BOAMP:21-43310,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,48.0,CAT01,Software & Applications,2021-04-02,60.0,0,44.97,,none,,
BOAMP:21-122276,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,48.0,CAT01,Software & Applications,2021-11-29,48.0,0,37.06,100000.0,none,,
BOAMP:22-35499,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,48.0,CAT01,Software & Applications,2022-03-10,48.0,0,33.74,,none,,
BOAMP:22-77057,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,48.0,CAT01,Software & Applications,2022-12-20,48.0,0,24.38,,none,,
BOAMP:24-83734,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,48.0,CAT01,Software & Applications,2024-07-17,6.0,0,5.49,,none,,
BOAMP:24-98721,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,48.0,CAT01,Software & Applications,2024-08-30,6.0,0,4.04,,none,,
BOAMP:15-78724,BOAMP,NAME:e collectivites vendee,NAME:e collectivites vendee,NO_MATCH,72.0,CAT02,IT Services & Consulting,2015-05-22,48.0,0,115.34,,none,,
BOAMP:17-130980,BOAMP,NAME:e collectivites vendee,NAME:e collectivites vendee,NO_MATCH,72.0,CAT02,IT Services & Consulting,2017-09-17,48.0,0,87.45,,none,,
BOAMP:17-120545,BOAMP,NAME:e collectivites vendee,NAME:e collectivites vendee,NO_MATCH,72.0,CAT02,IT Services & Consulting,2017-11-06,12.0,0,85.81,,none,,
BOAMP:23-161829,BOAMP,NAME:e collectivites vendee,NAME:e collectivites vendee,NO_MATCH,72.0,CAT02,IT Services & Consulting,2023-11-19,24.0,0,13.4,,none,,
BOAMP:15-78924,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,,CAT04,Telecom & Networks,2015-05-26,12.0,0,115.21,,none,,
BOAMP:15-81386,BOAMP,NAME:gpm de nantes st nazaire,NAME:gpm de nantes st nazaire,NO_MATCH,48.0,CAT01,Software & Applications,2015-05-28,48.0,0,115.14,600000.0,none,,
BOAMP:16-42170,BOAMP,NAME:gpm de nantes st nazaire,NAME:gpm de nantes st nazaire,NO_MATCH,48.0,CAT01,Software & Applications,2016-07-29,48.0,0,101.08,,none,,
BOAMP:19-87510,BOAMP,NAME:gpm de nantes st nazaire,NAME:gpm de nantes st nazaire,NO_MATCH,48.0,CAT01,Software & Applications,2019-06-06,48.0,0,66.85,,none,,
BOAMP:21-124527,BOAMP,NAME:gpm de nantes st nazaire,NAME:gpm de nantes st nazaire,NO_MATCH,48.0,CAT01,Software & Applications,2021-09-16,48.0,0,39.49,,none,,
BOAMP:21-130046,BOAMP,NAME:gpm de nantes st nazaire,NAME:gpm de nantes st nazaire,NO_MATCH,48.0,CAT01,Software & Applications,2021-09-29,48.0,0,39.06,,none,,
BOAMP:21-155430,BOAMP,NAME:gpm de nantes st nazaire,NAME:gpm de nantes st nazaire,NO_MATCH,48.0,CAT01,Software & Applications,2021-11-26,8.0,0,37.16,460000.0,none,,
BOAMP:22-29187,BOAMP,NAME:gpm de nantes st nazaire,NAME:gpm de nantes st nazaire,NO_MATCH,48.0,CAT01,Software & Applications,2022-02-25,36.0,0,34.17,,none,,
BOAMP:22-92345,BOAMP,NAME:gpm de nantes st nazaire,NAME:gpm de nantes st nazaire,NO_MATCH,48.0,CAT01,Software & Applications,2022-09-22,36.0,0,27.3,,none,,
BOAMP:23-42045,BOAMP,NAME:gpm de nantes st nazaire,NAME:gpm de nantes st nazaire,NO_MATCH,48.0,CAT01,Software & Applications,2023-03-31,96.0,0,21.06,1710000.0,none,,
BOAMP:15-81231,BOAMP,NAME:saem vendee,NAME:saem vendee,NO_MATCH,72.0,CAT02,IT Services & Consulting,2015-09-28,48.0,0,111.1,,none,,
BOAMP:15-82510,BOAMP,NAME:cg49,NAME:cg49,NO_MATCH,,CAT08,Data & AI,2015-06-01,48.0,0,115.01,,none,,
BOAMP:15-85320,BOAMP,NAME:ministere des affaires etrangeres,SIREN:110006012,HIGH,48.0,CAT01,Software & Applications,2015-06-04,48.0,0,114.91,,none,,
BOAMP:15-98976,BOAMP,NAME:ministere des affaires etrangeres,SIREN:110006012,HIGH,48.0,CAT01,Software & Applications,2015-06-29,24.0,0,114.09,,none,,
BOAMP:15-84881,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2015-10-14,48.0,1,41.89,,boamp_jaccard,BOAMP:19-55110,0.312
BOAMP:15-159244,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2015-10-23,12.0,0,110.28,,none,,
BOAMP:16-54197,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2016-04-17,48.0,0,104.47,250000.0,none,,
BOAMP:16-54370,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2016-04-17,48.0,0,104.47,250000.0,none,,
BOAMP:16-103833,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT05,Cloud & Infrastructure,2016-07-13,48.0,1,50.85,,boamp_jaccard,BOAMP:20-49949,0.409
BOAMP:17-68985,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2017-10-16,48.0,1,43.76,,boamp_jaccard,BOAMP:21-78352,0.2
BOAMP:17-73536,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2017-10-26,60.0,1,60.81,,boamp_jaccard,BOAMP:22-153504,0.25
BOAMP:17-167707,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2017-11-28,48.0,1,59.72,,boamp_jaccard,BOAMP:22-153504,0.28
BOAMP:17-173663,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2017-12-16,60.0,1,59.23,,boamp_jaccard,BOAMP:22-154717,0.583
BOAMP:16-153330,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2018-01-16,60.0,0,83.48,,none,,
BOAMP:18-56546,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2018-04-24,48.0,1,54.99,,boamp_jaccard,BOAMP:22-154717,0.278
BOAMP:17-158224,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2018-04-24,48.0,1,42.05,,boamp_jaccard,BOAMP:21-143183,0.231
BOAMP:17-143241,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2018-06-20,60.0,1,53.12,,boamp_jaccard,BOAMP:22-154717,0.545
BOAMP:18-53804,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2018-08-21,48.0,0,76.35,,none,,
BOAMP:18-90097,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2019-04-05,60.0,1,53.65,,boamp_jaccard,BOAMP:23-125766,0.353
BOAMP:19-55110,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2019-04-11,48.0,0,68.69,,none,,
BOAMP:19-67059,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2019-05-08,48.0,1,42.54,,boamp_jaccard,BOAMP:22-154717,0.2
BOAMP:19-92498,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2019-06-21,60.0,1,51.12,500000.0,boamp_jaccard,BOAMP:23-125766,0.304
BOAMP:19-105083,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2019-07-10,48.0,0,65.74,,none,,
BOAMP:19-151382,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2019-10-09,60.0,0,62.75,,none,,
BOAMP:20-11000,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2020-01-25,60.0,0,59.2,,none,,
BOAMP:20-78012,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2020-06-18,48.0,1,39.95,,boamp_jaccard,BOAMP:23-144744,0.4
BOAMP:20-49949,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2020-10-08,48.0,1,50.23,,boamp_jaccard,BOAMP:24-140255,0.526
BOAMP:20-132336,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2020-11-08,60.0,1,49.31,,boamp_jaccard,BOAMP:24-141388,0.235
BOAMP:21-78352,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2021-06-09,48.0,1,42.21,,boamp_jaccard,BOAMP:24-140255,0.259
BOAMP:21-96114,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2021-07-15,48.0,0,41.56,,none,,
BOAMP:21-97876,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2021-07-15,48.0,0,41.56,,none,,
BOAMP:21-143183,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2021-10-25,48.0,0,38.21,,none,,
BOAMP:21-150402,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2021-11-14,48.0,0,37.55,,none,,
BOAMP:22-18098,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2022-02-03,48.0,0,34.89,,none,,
BOAMP:22-69242,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2022-05-14,56.0,0,31.6,,none,,
BOAMP:22-88894,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2022-06-24,48.0,0,30.26,,none,,
BOAMP:22-142509,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2022-10-24,36.0,0,26.25,,none,,
BOAMP:22-153504,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2022-11-20,60.0,0,25.36,,none,,
BOAMP:22-154717,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2022-11-23,60.0,0,25.26,800000.0,none,,
BOAMP:23-78413,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2023-06-10,48.0,0,18.73,,none,,
BOAMP:23-125766,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2023-09-24,60.0,0,15.24,,none,,
BOAMP:23-132830,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2023-09-29,48.0,0,15.08,,none,,
BOAMP:23-144744,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2023-10-17,48.0,0,14.49,,none,,
BOAMP:24-140255,BOAMP,SIRET:24440040400129,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2024-12-15,5.0,0,0.53,,none,,
BOAMP:24-141388,BOAMP,SIRET:24440040400129,NAME:nantes metropole,MEDIUM,48.0,CAT01,Software & Applications,2024-12-18,48.0,0,0.43,,none,,
BOAMP:15-86218,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,35.0,CAT03,Cybersecurity,2015-06-05,48.0,0,114.88,,none,,
BOAMP:15-95253,BOAMP,NAME:de nantes,SIREN:264400136,HIGH,35.0,CAT03,Cybersecurity,2015-06-22,48.0,0,114.32,,none,,
BOAMP:15-87511,BOAMP,NAME:du haut anjou,SIREN:265300087,HIGH,,CAT04,Telecom & Networks,2015-06-09,48.0,0,114.75,,none,,
BOAMP:15-69493,BOAMP,NAME:ademe,NAME:ademe,NO_MATCH,72.0,CAT08,Data & AI,2015-06-10,11.0,0,114.72,,none,,
BOAMP:16-1046,BOAMP,NAME:ademe,NAME:ademe,NO_MATCH,72.0,CAT07,Digital Workplace & Collaboration,2016-01-18,55.0,0,107.42,,none,,
BOAMP:17-59442,BOAMP,NAME:ademe,NAME:ademe,NO_MATCH,72.0,CAT02,IT Services & Consulting,2017-05-19,48.0,0,91.43,,none,,
BOAMP:17-130666,BOAMP,NAME:ademe,NAME:ademe,NO_MATCH,72.0,CAT10,IT Maintenance & Support,2017-10-01,48.0,0,86.99,,none,,
BOAMP:18-28473,BOAMP,NAME:ademe,NAME:ademe,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-03-03,12.0,0,81.96,1500000.0,none,,
BOAMP:18-43289,BOAMP,NAME:ademe,NAME:ademe,NO_MATCH,72.0,CAT08,Data & AI,2018-04-18,14.0,0,80.45,,none,,
BOAMP:17-115928,BOAMP,NAME:ademe,NAME:ademe,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-04-24,48.0,0,80.26,,none,,
BOAMP:15-89415,BOAMP,NAME:le mans,NAME:le mans,NO_MATCH,,CAT01,Software & Applications,2015-06-11,48.0,0,114.68,,none,,
BOAMP:21-50713,BOAMP,NAME:le mans,NAME:le mans,NO_MATCH,,CAT01,Software & Applications,2021-04-15,12.0,0,44.55,,none,,
BOAMP:15-89263,BOAMP,NAME:vendee eau,SIREN:258500222,HIGH,72.0,CAT08,Data & AI,2015-07-22,48.0,0,113.34,,none,,
BOAMP:19-75795,BOAMP,NAME:vendee eau,SIREN:258500222,HIGH,72.0,CAT03,Cybersecurity,2019-05-15,48.0,0,67.58,,none,,
BOAMP:20-91479,BOAMP,NAME:vendee eau,SIREN:258500222,HIGH,72.0,CAT02,IT Services & Consulting,2021-01-07,24.0,1,22.04,,boamp_jaccard,BOAMP:22-100677,0.25
BOAMP:22-100677,BOAMP,NAME:vendee eau,SIREN:258500222,HIGH,72.0,CAT02,IT Services & Consulting,2022-11-09,48.0,0,25.72,,none,,
BOAMP:24-22909,BOAMP,SIRET:25850022200033,SIREN:258500222,HIGH,72.0,CAT02,IT Services & Consulting,2024-02-25,36.0,0,10.18,,none,,
BOAMP:15-90549,BOAMP,NAME:concarneau cornouaille agglomeration,SIREN:242900769,HIGH,72.0,CAT02,IT Services & Consulting,2015-06-15,48.0,0,114.55,,none,,
BOAMP:15-90148,BOAMP,NAME:concarneau cornouaille agglomeration,SIREN:242900769,HIGH,30.0,CAT06,IT Hardware & Equipment,2015-06-15,48.0,0,114.55,,none,,
BOAMP:15-94958,BOAMP,NAME:ville d allonnes,SIREN:791052491,HIGH,,CAT04,Telecom & Networks,2015-06-22,48.0,0,114.32,,none,,
BOAMP:15-93928,BOAMP,NAME:cte d agglomeration du choletais,NAME:cte d agglomeration du choletais,NO_MATCH,39.0,CAT05,Cloud & Infrastructure,2015-06-22,48.0,0,114.32,,none,,
BOAMP:15-95100,BOAMP,NAME:le mans metropole communaute urbaine,SIREN:247200132,HIGH,31.0,CAT04,Telecom & Networks,2015-06-22,48.0,0,114.32,,none,,
BOAMP:15-96786,BOAMP,NAME:conseil general de la sarthe,NAME:conseil general de la sarthe,NO_MATCH,72.0,CAT02,IT Services & Consulting,2015-06-24,48.0,0,114.26,,none,,
BOAMP:15-102510,BOAMP,NAME:conseil general de la sarthe,NAME:conseil general de la sarthe,NO_MATCH,72.0,CAT07,Digital Workplace & Collaboration,2016-01-26,48.0,0,107.16,,none,,
BOAMP:15-96870,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,72.0,CAT02,IT Services & Consulting,2015-06-25,48.0,0,114.22,,none,,
BOAMP:15-165050,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,72.0,CAT02,IT Services & Consulting,2015-10-29,12.0,0,110.09,,none,,
BOAMP:15-174987,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,72.0,CAT02,IT Services & Consulting,2015-11-18,48.0,1,45.73,,boamp_jaccard,BOAMP:19-136955,0.714
BOAMP:16-45870,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,72.0,CAT02,IT Services & Consulting,2016-03-30,36.0,0,105.06,,none,,
BOAMP:16-57562,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,72.0,CAT02,IT Services & Consulting,2016-04-25,48.0,0,104.2,,none,,
BOAMP:16-81907,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,72.0,CAT03,Cybersecurity,2016-11-28,48.0,0,97.08,646000.0,none,,
BOAMP:16-100426,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,72.0,CAT02,IT Services & Consulting,2016-11-30,48.0,0,97.01,2000000.0,none,,
BOAMP:17-159853,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,72.0,CAT02,IT Services & Consulting,2017-11-13,36.0,0,85.58,,none,,
BOAMP:18-8070,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,72.0,CAT02,IT Services & Consulting,2018-01-18,36.0,1,38.21,,boamp_jaccard,BOAMP:20-66280,0.2
BOAMP:18-101099,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,72.0,CAT02,IT Services & Consulting,2018-07-22,80.0,0,77.33,300000.0,none,,
