notice_id,scenario,role,buyer_id,buyer_name,buyer_key,object,cpv,category,need_id,start_date,declared_duration_months,duration_missing_flag,estimated_end_date,true_event,true_source_id,candidate_type,noise_types_applied,large_buyer_flag
SYN_EASY_SRC_00051,easy,source,B0002,Région Pays de la Loire,NAME:pays loire,maintenance du logiciel métier ressources humaines pour les besoins des services,72261000,Software & Applications,maintenance logiciel métier,2019-09-19,12.0,0,2020-09-18,0,SYN_EASY_SRC_00051,source,none,True
SYN_EASY_SRC_00052,easy,source,B0002,Région Pays de la Loire,NAME:pays loire,solution collaborative et environnement de travail numérique avec prestations associées,,Digital Workplace & Collaboration,poste de travail,2016-11-12,18.0,0,2018-05-13,1,SYN_EASY_SRC_00052,source,missing_cpv,True
SYN_EASY_TRUE_00052,easy,candidate,B0002,Région Pays de la Loire,NAME:pays loire,solution collaborative et environnement de travail numérique et accompagnement au déploiement,72212218,Digital Workplace & Collaboration,poste de travail,2018-05-23,,1,,0,SYN_EASY_SRC_00052,true_recurrence,none,True
SYN_EASY_FALSE_00052_00,easy,candidate,B0204,Mairie de Laval 204,NAME:laval 204,développement d'une application web documentaire pour les besoins des services,79512000,Digital Workplace & Collaboration,développement application web,2018-08-02,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00053,easy,source,B0034,Ville de Saint-Nazaire 034,NAME:saint nazaire 034,développement d'une application web cartographique avec prestations associées,72000000,IT Services & Consulting,développement application web,2020-04-20,36.0,0,2023-04-20,0,SYN_EASY_SRC_00053,source,none,False
SYN_EASY_FALSE_00053_00,easy,candidate,B0175,Centre hospitalier du Mans 175,NAME:centre hospitalier mans 175,prestations informatiques,48820000,Cloud & Infrastructure,infogérance infrastructure,2023-01-01,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|generic_short_object|near_expected_end_wrong_need,False
SYN_EASY_SRC_00054,easy,source,B0181,Mairie de Laval 181,NAME:laval 181,développement d'une application web de gestion et accompagnement au déploiement,72600000,IT Services & Consulting,développement application web,2015-04-12,48.0,0,2019-04-12,0,SYN_EASY_SRC_00054,source,none,False
SYN_EASY_SRC_00055,easy,source,B0123,Département de la Vendée 123,NAME:vendee 123,"prestations data, BI et cartographie décisionnelle",72314000,Data / BI / Cartography,data BI cartographie,2021-05-24,36.0,0,2024-05-23,1,SYN_EASY_SRC_00055,source,none,False
SYN_EASY_TRUE_00055,easy,candidate,B0123,Département de la Vendée 123,NAME:vendee 123,"prestations data, BI et cartographie décisionnelle et accompagnement au déploiement",72314000,Data / BI / Cartography,data BI cartographie,2024-04-26,,1,,0,SYN_EASY_SRC_00055,true_recurrence,none,False
SYN_EASY_SRC_00056,easy,source,B0088,Conseil départemental de la Sarthe 088,NAME:departemental sarthe 088,assistance à maîtrise d'ouvrage numérique,71356300,AMOA numérique,AMOA numérique,2018-09-13,,1,2022-09-13,0,SYN_EASY_SRC_00056,source,missing_duration,False
SYN_EASY_SRC_00057,easy,source,B0000,Ville de Nantes,NAME:nantes,développement d'une application web citoyenne pour plusieurs sites,72224000,IT Services & Consulting,développement application web,2017-05-26,24.0,0,2019-05-26,0,SYN_EASY_SRC_00057,source,none,True
SYN_EASY_FALSE_00057_00,easy,candidate,B0171,SDIS 85 171,NAME:sdis 85 171,assistance à maîtrise d'ouvrage numérique,72224000,AMOA numérique,AMOA numérique,2019-01-03,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00058,easy,source,B0001,Nantes Métropole,NAME:nantes,maintenance du logiciel métier marchés publics,72267100,Software & Applications,maintenance logiciel métier,2017-08-28,48.0,0,2021-08-28,1,SYN_EASY_SRC_00058,source,none,True
SYN_EASY_TRUE_00058,easy,candidate,B0001,Nantes Métropole,NAME:nantes,maintenance du logiciel métier patrimoine pour les besoins des services,48000000,Software & Applications,maintenance logiciel métier,2021-05-18,,1,,0,SYN_EASY_SRC_00058,true_recurrence,generic_cpv_replacement,True
SYN_EASY_SRC_00059,easy,source,B0323,Nantes Métropole 323,NAME:nantes 323,data BI cartographie,72310000,Data / BI / Cartography,data BI cartographie,2017-02-23,48.0,0,2021-02-23,1,SYN_EASY_SRC_00059,source,none,False
SYN_EASY_TRUE_00059,easy,candidate,B0323,Nantes Métropole 323,NAME:nantes 323,"prestations data, BI et cartographie décisionnelle dans le cadre d'un accord-cadre",72310000,Data / BI / Cartography,data BI cartographie,2021-05-17,,1,,0,SYN_EASY_SRC_00059,true_recurrence,none,False
SYN_EASY_SRC_00060,easy,source,B0090,SEMITAN 090,NAME:semitan 090,"prestations data, BI et cartographie décisionnelle et accompagnement au déploiement",72314000,Data / BI / Cartography,data BI cartographie,2017-11-07,12.0,0,2018-11-07,0,SYN_EASY_SRC_00060,source,none,False
SYN_EASY_SRC_00061,easy,source,B0256,Département de Loire-Atlantique 256,NAME:loire atlantique 256,tierce maintenance applicative pour bibliothèque,72261000,Software & Applications,maintenance logiciel métier,2020-01-31,60.0,0,2025-01-30,1,SYN_EASY_SRC_00061,source,none,False
SYN_EASY_TRUE_00061,easy,candidate,B0256,Département de Loire-Atlantique 256,NAME:loire atlantique 256,"maintenance du logiciel métier patrimoine incluant support, formation et maintenance",72261000,Software & Applications,maintenance logiciel métier,2024-12-31,,1,,0,SYN_EASY_SRC_00061,true_recurrence,none,False
SYN_EASY_SRC_00062,easy,source,B0034,Ville de Saint-Nazaire 034,NAME:saint nazaire 034,prestations d'audit de sécurité du système d'information,72222300,Cybersecurity,audit sécurité SI,2015-03-28,,1,2019-03-28,1,SYN_EASY_SRC_00062,source,missing_duration,False
SYN_EASY_TRUE_00062,easy,candidate,B0034,Ville de Saint-Nazaire 034,NAME:saint nazaire 034,prestations d'audit de sécurité du système d'information,72222300,Cybersecurity,audit sécurité SI,2019-02-08,,1,,0,SYN_EASY_SRC_00062,true_recurrence,none,False
SYN_EASY_FALSE_00062_00,easy,candidate,B0168,Angers Loire Métropole 168,NAME:angers loire 168,assistance à maîtrise d'ouvrage numérique et accompagnement au déploiement,72222300,AMOA numérique,AMOA numérique,2016-05-22,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00063,easy,source,B0007,Angers Loire Métropole,NAME:angers loire,infogérance de l'infrastructure informatique,72514000,Cloud & Infrastructure,infogérance infrastructure,2016-06-03,12.0,0,2017-06-03,0,SYN_EASY_SRC_00063,source,none,True
SYN_EASY_FALSE_00063_00,easy,candidate,B0007,Angers Loire Métropole,NAME:angers loire,services de télécommunications fixes et mobiles,72514000,Telecom & Networks,télécommunications,2017-02-26,,1,,0,SYN_EASY_SRC_00063,false_candidate_same_buyer,false_candidate|same_or_generic_cpv_wrong_need,True
SYN_EASY_SRC_00064,easy,source,B0110,Vendée Eau 110,NAME:vendee eau 110,"prestations data, BI et cartographie décisionnelle",72212326,Data / BI / Cartography,data BI cartographie,2015-02-08,12.0,0,2016-02-08,1,SYN_EASY_SRC_00064,source,none,False
SYN_EASY_TRUE_00064,easy,candidate,B0110,Vendée Eau 110,NAME:vendee eau 110,"prestations data, BI et cartographie décisionnelle",72212326,Data / BI / Cartography,data BI cartographie,2016-04-20,,1,,0,SYN_EASY_SRC_00064,true_recurrence,none,False
SYN_EASY_FALSE_00064_00,easy,candidate,B0110,Vendée Eau 110,NAME:vendee eau 110,infogérance de l'infrastructure informatique,72212326,Data / BI / Cartography,infogérance infrastructure,2016-04-27,,1,,0,SYN_EASY_SRC_00064,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00065,easy,source,B0078,SDIS 44 078,NAME:sdis 44 078,"prestations data, BI et cartographie décisionnelle",72300000,Data / BI / Cartography,data BI cartographie,2017-10-15,36.0,0,2020-10-14,0,SYN_EASY_SRC_00065,source,none,False
SYN_EASY_SRC_00066,easy,source,B0289,Syndicat mixte numérique 289,NAME:syndicat mixte numerique 289,hébergement cloud et infogérance de plateformes numériques,72514000,Cloud & Infrastructure,hébergement cloud,2016-12-14,18.0,0,2018-06-14,0,SYN_EASY_SRC_00066,source,none,False
SYN_EASY_FALSE_00066_00,easy,candidate,B0289,Syndicat mixte numérique 289,NAME:syndicat mixte numerique 289,fourniture d'équipements réseau et prestations associées,32000000,Telecom & Networks,équipements réseau,2018-07-28,,1,,0,SYN_EASY_SRC_00066,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_EASY_FALSE_00066_01,easy,candidate,B0289,Syndicat mixte numérique 289,NAME:syndicat mixte numerique 289,liaisons télécoms et services de connectivité,72317000,Cloud & Infrastructure,télécommunications,2018-08-31,,1,,0,SYN_EASY_SRC_00066,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_EASY_SRC_00067,easy,source,B0017,La Roche-sur-Yon Agglomération,NAME:roche sur yon agglomeration,fourniture d'équipements réseau et prestations associées pour plusieurs sites,32400000,Telecom & Networks,équipements réseau,2015-06-18,,1,2019-06-18,1,SYN_EASY_SRC_00067,source,missing_duration,False
SYN_EASY_TRUE_00067,easy,candidate,B0017,La Roche-sur-Yon Agglomération,NAME:roche sur yon agglomeration,fourniture d'équipements réseau et prestations associées,32400000,Telecom & Networks,équipements réseau,2019-05-19,,1,,0,SYN_EASY_SRC_00067,true_recurrence,none,False
SYN_EASY_SRC_00068,easy,source,B0003,Département de Loire-Atlantique,NAME:loire atlantique,infogérance de l'infrastructure informatique et accompagnement au déploiement,72317000,Cloud & Infrastructure,infogérance infrastructure,2018-07-11,72.0,0,2024-07-10,0,SYN_EASY_SRC_00068,source,none,True
SYN_EASY_SRC_00069,easy,source,B0050,CHU de Nantes 050,NAME:nantes 050,assistance à maîtrise d'ouvrage numérique pour plusieurs sites,79131000,AMOA numérique,AMOA numérique,2020-01-31,36.0,0,2023-01-30,1,SYN_EASY_SRC_00069,source,none,False
SYN_EASY_TRUE_00069,easy,candidate,B0050,CHU de Nantes 050,NAME:nantes 050,prestations de conseil et pilotage de projets digitaux,79131000,AMOA numérique,AMOA numérique,2022-08-29,,1,,0,SYN_EASY_SRC_00069,true_recurrence,none,False
SYN_EASY_SRC_00070,easy,source,B0208,Nantes Métropole 208,NAME:nantes 208,"prestations de conseil et pilotage de projets digitaux incluant support, formation et maintenance",79131000,AMOA numérique,AMOA numérique,2020-09-26,72.0,0,2026-09-26,0,SYN_EASY_SRC_00070,source,none,False
SYN_EASY_FALSE_00070_00,easy,candidate,B0208,Nantes Métropole 208,NAME:nantes 208,AMOA numérique,79131000,AMOA numérique,AMOA numérique,2026-07-03,,1,,0,SYN_EASY_SRC_00070,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00071,easy,source,B0025,Région Pays de la Loire 025,NAME:pays loire 025,assistance à maîtrise d'ouvrage numérique dans le cadre d'un accord-cadre,71356300,AMOA numérique,AMOA numérique,2020-01-25,60.0,0,2025-01-24,1,SYN_EASY_SRC_00071,source,none,False
SYN_EASY_TRUE_00071,easy,candidate,B0025,Région Pays de la Loire 025,NAME:pays loire 025,"assistance à maîtrise d'ouvrage numérique incluant support, formation et maintenance",71356300,AMOA numérique,AMOA numérique,2024-12-24,,1,,0,SYN_EASY_SRC_00071,true_recurrence,none,False
SYN_EASY_SRC_00072,easy,source,B0113,SEMITAN 113,NAME:semitan 113,"prestations data, BI et cartographie décisionnelle pour plusieurs sites",72300000,Data / BI / Cartography,data BI cartographie,2015-09-19,,1,2019-09-19,1,SYN_EASY_SRC_00072,source,missing_duration,False
SYN_EASY_TRUE_00072,easy,candidate,B0113,SEMITAN 113,NAME:semitan 113,data BI cartographie,38221000,Data / BI / Cartography,data BI cartographie,2019-09-02,,1,,0,SYN_EASY_SRC_00072,true_recurrence,cpv_reclassification|object_shortening,False
SYN_EASY_SRC_00073,easy,source,B0167,Ville du Mans 167,NAME:mans 167,"fourniture d'équipements réseau et prestations associées incluant support, formation et maintenance",64200000,Telecom & Networks,équipements réseau,2019-11-17,48.0,0,2023-11-17,1,SYN_EASY_SRC_00073,source,none,False
SYN_EASY_TRUE_00073,easy,candidate,B0167,Ville du Mans 167,NAME:mans 167,fourniture d'équipements réseau et prestations associées,64200000,Telecom & Networks,équipements réseau,2023-11-03,,1,,0,SYN_EASY_SRC_00073,true_recurrence,none,False
SYN_EASY_SRC_00074,easy,source,B0003,Département de Loire-Atlantique,NAME:loire atlantique,"infogérance de l'infrastructure informatique incluant support, formation et maintenance",72700000,Cloud & Infrastructure,infogérance infrastructure,2020-08-23,24.0,0,2022-08-23,0,SYN_EASY_SRC_00074,source,none,True
SYN_EASY_FALSE_00074_00,easy,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,hébergement cloud et infogérance de plateformes numériques pour les besoins des services,72700000,Cloud & Infrastructure,hébergement cloud,2025-10-23,,1,,0,SYN_EASY_SRC_00074,false_candidate_same_buyer,false_candidate|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_EASY_FALSE_00074_01,easy,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,développement d'une application web cartographique pour plusieurs sites,72220000,IT Services & Consulting,développement application web,2026-03-02,,1,,0,SYN_EASY_SRC_00074,false_candidate_same_buyer,false_candidate,True
SYN_EASY_SRC_00075,easy,source,B0160,ONIRIS 160,NAME:oniris 160,solution collaborative et environnement de travail numérique,72212218,Digital Workplace & Collaboration,poste de travail,2019-01-13,48.0,0,2023-01-13,1,SYN_EASY_SRC_00075,source,none,False
SYN_EASY_TRUE_00075,easy,candidate,B0160,ONIRIS 160,NAME:oniris 160,solution collaborative et environnement de travail numérique pour les besoins des services,72212218,Digital Workplace & Collaboration,poste de travail,2022-12-08,,1,,0,SYN_EASY_SRC_00075,true_recurrence,none,False
SYN_EASY_SRC_00076,easy,source,B0199,Université de Nantes 199,NAME:nantes 199,solution collaborative et environnement de travail numérique,72413000,Digital Workplace & Collaboration,poste de travail,2019-03-06,,1,2023-03-06,1,SYN_EASY_SRC_00076,source,missing_duration,False
SYN_EASY_TRUE_00076,easy,candidate,B0199,Université de Nantes 199,NAME:nantes 199,solution collaborative et environnement de travail numérique et accompagnement au déploiement,72413000,Digital Workplace & Collaboration,poste de travail,2023-04-10,,1,,0,SYN_EASY_SRC_00076,true_recurrence,none,False
SYN_EASY_FALSE_00076_00,easy,candidate,B0199,Université de Nantes 199,NAME:nantes 199,prestations informatiques,72413000,Digital Workplace & Collaboration,infogérance infrastructure,2022-12-17,,1,,0,SYN_EASY_SRC_00076,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_EASY_SRC_00077,easy,source,B0006,Ville du Mans,NAME:mans,infogérance de l'infrastructure informatique pour plusieurs sites,72317000,Cloud & Infrastructure,infogérance infrastructure,2015-07-13,24.0,0,2017-07-12,0,SYN_EASY_SRC_00077,source,none,True
SYN_EASY_FALSE_00077_00,easy,candidate,B0006,Ville du Mans,NAME:mans,prestations informatiques,48000000,Software & Applications,maintenance logiciel métier,2017-08-05,,1,,0,SYN_EASY_SRC_00077,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need,True
SYN_EASY_SRC_00078,easy,source,B0267,Centre hospitalier du Mans 267,NAME:centre hospitalier mans 267,développement d'une application web citoyenne dans le cadre d'un accord-cadre,72200000,IT Services & Consulting,développement application web,2019-10-05,24.0,0,2021-10-04,1,SYN_EASY_SRC_00078,source,none,False
SYN_EASY_TRUE_00078,easy,candidate,B0267,Centre hospitalier du Mans 267,NAME:centre hospitalier mans 267,développement d'une application web collaborative pour plusieurs sites,72200000,IT Services & Consulting,développement application web,2022-01-16,,1,,0,SYN_EASY_SRC_00078,true_recurrence,none,False
SYN_EASY_FALSE_00078_00,easy,candidate,B0267,Centre hospitalier du Mans 267,NAME:centre hospitalier mans 267,services de télécommunications fixes et mobiles dans le cadre d'un accord-cadre,32400000,Telecom & Networks,télécommunications,2021-08-13,,1,,0,SYN_EASY_SRC_00078,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_EASY_SRC_00079,easy,source,B0000,Ville de Nantes,NAME:nantes,développement d'une application web de gestion avec prestations associées,72590000,IT Services & Consulting,développement application web,2017-10-01,6.0,0,2018-04-01,1,SYN_EASY_SRC_00079,source,none,True
